Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
WM6,NOX,28/03/2017 00:30,68.40000,ppb,P
WM6,NOX,28/03/2017 00:45,61.80000,ppb,P
WM6,NOX,28/03/2017 01:00,66.90000,ppb,P
WM6,NOX,28/03/2017 01:15,52.60000,ppb,P
WM6,NOX,28/03/2017 01:30,87.60000,ppb,P
WM6,NOX,28/03/2017 01:45,58.70000,ppb,P
WM6,NOX,28/03/2017 02:00,72.90000,ppb,P
WM6,NOX,28/03/2017 02:15,49.40000,ppb,P
WM6,NOX,28/03/2017 02:30,41.50000,ppb,P
WM6,NOX,28/03/2017 02:45,42.30000,ppb,P
WM6,NOX,28/03/2017 03:00,54.00000,ppb,P
WM6,NOX,28/03/2017 03:15,42.40000,ppb,P
WM6,NOX,28/03/2017 03:30,63.20000,ppb,P
WM6,NOX,28/03/2017 03:45,53.50000,ppb,P
WM6,NOX,28/03/2017 04:00,57.60000,ppb,P
WM6,NOX,28/03/2017 04:15,64.80000,ppb,P
WM6,NOX,28/03/2017 04:30,111.90000,ppb,P
WM6,NOX,28/03/2017 04:45,98.40000,ppb,P
WM6,NOX,28/03/2017 05:00,111.10000,ppb,P
WM6,NOX,28/03/2017 05:15,113.00000,ppb,P
WM6,NOX,28/03/2017 05:30,118.80000,ppb,P
WM6,NOX,28/03/2017 05:45,89.30000,ppb,P
WM6,NOX,28/03/2017 06:00,109.70000,ppb,P
WM6,NOX,28/03/2017 06:15,210.20000,ppb,P
WM6,NOX,28/03/2017 06:30,155.50000,ppb,P
WM6,NOX,28/03/2017 06:45,171.60001,ppb,P
WM6,NOX,28/03/2017 07:00,197.20000,ppb,P
WM6,NOX,28/03/2017 07:15,247.39999,ppb,P
WM6,NOX,28/03/2017 07:30,196.60001,ppb,P
WM6,NOX,28/03/2017 07:45,261.29999,ppb,P
WM6,NOX,28/03/2017 08:00,279.60001,ppb,P
WM6,NOX,28/03/2017 08:15,236.70000,ppb,P
WM6,NOX,28/03/2017 08:30,232.89999,ppb,P
WM6,NOX,28/03/2017 08:45,254.60001,ppb,P
WM6,NOX,28/03/2017 09:00,252.70000,ppb,P
WM6,NOX,28/03/2017 09:15,201.20000,ppb,P
WM6,NOX,28/03/2017 09:30,198.60001,ppb,P
WM6,NOX,28/03/2017 09:45,167.00000,ppb,P
WM6,NOX,28/03/2017 10:00,187.50000,ppb,P
WM6,NOX,28/03/2017 10:15,190.50000,ppb,P
WM6,NOX,28/03/2017 10:30,260.00000,ppb,P
WM6,NOX,28/03/2017 10:45,201.80000,ppb,P
WM6,NOX,28/03/2017 11:00,114.80000,ppb,P
WM6,NOX,28/03/2017 11:15,152.00000,ppb,P
WM6,NOX,28/03/2017 11:30,253.89999,ppb,P
WM6,NOX,28/03/2017 11:45,258.70001,ppb,P
WM6,NOX,28/03/2017 12:00,155.20000,ppb,P
WM6,NOX,28/03/2017 12:15,175.00000,ppb,P
WM6,NOX,28/03/2017 12:30,132.20000,ppb,P
WM6,NOX,28/03/2017 12:45,308.10001,ppb,P
WM6,NOX,28/03/2017 13:00,270.39999,ppb,P
WM6,NOX,28/03/2017 13:15,222.39999,ppb,P
WM6,NOX,28/03/2017 13:30,335.39999,ppb,P
WM6,NOX,28/03/2017 13:45,279.89999,ppb,P
WM6,NOX,28/03/2017 14:00,161.70000,ppb,P
WM6,NOX,28/03/2017 14:15,79.40000,ppb,P
WM6,NOX,28/03/2017 14:30,118.60000,ppb,P
WM6,NOX,28/03/2017 14:45,189.00000,ppb,P
WM6,NOX,28/03/2017 15:00,338.00000,ppb,P
WM6,NOX,28/03/2017 15:15,209.89999,ppb,P
WM6,NOX,28/03/2017 15:30,267.50000,ppb,P
WM6,NOX,28/03/2017 15:45,144.89999,ppb,P
WM6,NOX,28/03/2017 16:00,358.70001,ppb,P
WM6,NOX,28/03/2017 16:15,232.60001,ppb,P
WM6,NOX,28/03/2017 16:30,220.89999,ppb,P
WM6,NOX,28/03/2017 16:45,299.00000,ppb,P
WM6,NOX,28/03/2017 17:00,224.60001,ppb,P
WM6,NOX,28/03/2017 17:15,151.10001,ppb,P
WM6,NOX,28/03/2017 17:30,137.80000,ppb,P
WM6,NOX,28/03/2017 17:45,202.10001,ppb,P
WM6,NOX,28/03/2017 18:00,223.10001,ppb,P
WM6,NOX,28/03/2017 18:15,181.80000,ppb,P
WM6,NOX,28/03/2017 18:30,347.10001,ppb,P
WM6,NOX,28/03/2017 18:45,184.89999,ppb,P
WM6,NOX,28/03/2017 19:00,163.00000,ppb,P
WM6,NOX,28/03/2017 19:15,140.20000,ppb,P
WM6,NOX,28/03/2017 19:30,208.70000,ppb,P
WM6,NOX,28/03/2017 19:45,169.20000,ppb,P
WM6,NOX,28/03/2017 20:00,173.80000,ppb,P
WM6,NOX,28/03/2017 20:15,160.39999,ppb,P
WM6,NOX,28/03/2017 20:30,150.60001,ppb,P
WM6,NOX,28/03/2017 20:45,79.00000,ppb,P
WM6,NOX,28/03/2017 21:00,86.90000,ppb,P
WM6,NOX,28/03/2017 21:15,96.20000,ppb,P
WM6,NOX,28/03/2017 21:30,60.30000,ppb,P
WM6,NOX,28/03/2017 21:45,69.90000,ppb,P
WM6,NOX,28/03/2017 22:00,91.30000,ppb,P
WM6,NOX,28/03/2017 22:15,85.80000,ppb,P
WM6,NOX,28/03/2017 22:30,36.60000,ppb,P
WM6,NOX,28/03/2017 22:45,67.50000,ppb,P
WM6,NOX,28/03/2017 23:00,71.30000,ppb,P
WM6,NOX,28/03/2017 23:15,54.50000,ppb,P
WM6,NOX,28/03/2017 23:30,47.90000,ppb,P
WM6,NOX,28/03/2017 23:45,42.80000,ppb,P
WM6,NOX,29/03/2017 00:00,36.30000,ppb,P
WM6,NOX,29/03/2017 00:15,21.00000,ppb,P
WM6,NOX,29/03/2017 00:30,32.90000,ppb,P
WM6,NOX,29/03/2017 00:45,21.80000,ppb,P
WM6,NOX,29/03/2017 01:00,35.50000,ppb,P
WM6,NOX,29/03/2017 01:15,27.00000,ppb,P
WM6,NOX,29/03/2017 01:30,21.10000,ppb,P
WM6,NOX,29/03/2017 01:45,27.30000,ppb,P
